0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-812.84686,0.66664577,-0.6510053,0.058649525,-0.43358162,-0.54472136,-0.17697227,-0.56269723,-0.19347699,-0.17614324,-0.27493623,-0.11313489,-0.2675333,-0.1164121,-0.19816409,-0.10414975,0.031368267,0.18443759,0.1911817,0.29375023,0.2502767,0.12313346,0.019832052,-0.06299536,-0.14140369,0.009267,-0.0041426527,-0.036722258,-0.23719548,-0.15187013,-0.082484916,0.10730859,-0.016287316,-0.10688266,-0.08451802,0.08113884,-0.012753578,-0.031534087,0.09431972,0.2447596,sad
-782.3149,0.7150064,-0.4428096,0.05583033,-0.3110122,-0.36760712,-0.08908003,-0.39571157,-0.19710605,-0.066584244,-0.21885899,-0.09975878,-0.19657977,-0.037602145,-0.11775215,-0.05994795,0.03914294,0.17890593,0.26166517,0.3337119,0.30356637,0.1230298,-0.013750135,-0.045821875,-0.12427556,0.03992295,-0.0038612962,-0.07450308,-0.17925423,-0.120582715,-0.047451545,0.05989078,-0.088337,-0.09747554,-0.05372623,0.08135754,-0.016343834,0.03294416,0.100704536,0.19283678,sad
-751.34564,0.74669456,-0.5141916,0.037080906,-0.35068575,-0.31937903,-0.059060898,-0.44565275,-0.15244693,-0.14883465,-0.18077806,-0.21703552,-0.17262718,-0.07520494,-0.17236465,-0.09573804,0.02685635,0.18139635,0.22789258,0.3530315,0.27206922,0.17663524,0.03527956,-0.02147911,-0.1273087,0.028358797,-0.0044456315,-0.04015999,-0.14698519,-0.1450198,-0.04219234,0.07863017,-0.04547047,-0.09860496,-0.06304346,0.065698974,-0.0034015446,0.018032445,0.09643453,0.2019924,sad
-775.1793,0.6709637,-0.51327765,-0.0057097645,-0.34190664,-0.5157049,-0.12471158,-0.4766896,-0.199576,-0.0969004,-0.26925308,-0.14114662,-0.1764797,-0.036702476,-0.13290344,-0.05247826,-0.0042514075,0.11568663,0.14664134,0.2863217,0.32590607,0.24290048,0.05977499,-0.015074512,-0.18466815,0.009348309,0.020985264,-0.028959373,-0.16652851,-0.10304711,-0.105941415,0.114810705,-0.048948914,-0.045744903,-0.0689307,0.026482575,-0.019491645,-0.012635005,0.026018772,0.14037168,sad
-794.4347,0.56348723,-0.45138773,0.03503442,-0.28282684,-0.46105185,-0.061845183,-0.43136916,-0.116552226,-0.1387011,-0.17821112,-0.11979058,-0.1914609,-0.018118665,-0.11020545,-0.017931601,0.048393533,0.2154751,0.22654141,0.34790587,0.35551915,0.20630197,0.064240836,-0.04595807,-0.09309746,0.018534956,0.065998286,-0.019001683,-0.14287138,-0.10044899,-0.051571053,0.11819501,-0.051321495,-0.08618236,-0.05875829,0.050418,-0.004301888,-0.0010455142,0.042124383,0.18341137,sad
-727.54126,0.88633597,-0.5271048,-0.022729669,-0.43689126,-0.23815814,-0.014021411,-0.3214291,-0.06745991,-0.1349911,-0.12817237,-0.19748005,-0.14089152,-0.08157125,-0.16908786,-0.07109178,-0.058987133,0.07467921,0.074007496,0.33364925,0.26375228,0.23100181,0.03417108,-0.083314575,-0.11402469,-0.004742215,0.046517383,0.0096814325,-0.07087255,-0.06133202,-0.06540742,0.047310542,-0.03314409,-0.024977626,-0.048926137,0.034485184,0.018278915,0.03097456,0.0032336386,0.07309651,angry
-717.9027,0.68302506,-0.7848696,0.09522184,-0.5519822,-0.2781682,-0.09263877,-0.39134723,-0.03644909,-0.20147428,-0.1776568,-0.12449592,-0.23351279,-0.06635893,-0.19680186,-0.09969782,-0.03218585,0.07642752,0.068192646,0.2995977,0.2155049,0.18410087,0.037061665,-0.08948381,-0.113645874,-0.02120751,-0.014895347,-0.008248248,-0.075046115,-0.07617162,-0.050661385,0.022078272,-0.041257653,-0.0462691,-0.049884062,0.035278387,0.0070269434,-0.007907319,-0.022119878,0.056410246,angry
-745.21277,0.70570195,-0.45307055,0.0056777513,-0.4172604,-0.3449585,-0.07880536,-0.42941856,-0.094950765,-0.18366161,-0.14326383,-0.2126493,-0.20411254,-0.11634408,-0.20967689,-0.0838466,-0.007330462,0.13326418,0.095039845,0.29062185,0.19133751,0.1855243,0.050762262,-0.020216644,-0.13077334,-0.011799346,0.018048303,-0.005795229,-0.12109566,-0.11467129,-0.08387596,0.048296224,-0.05935939,-0.034325216,-0.055300247,0.019353563,-0.014810747,-0.014776332,-0.028206266,0.03838036,angry
-734.9231,0.7223875,-0.48059022,0.033652086,-0.453236,-0.32497433,-0.06873601,-0.4008674,-0.18672672,-0.15472196,-0.17431843,-0.1873883,-0.16275494,-0.062138844,-0.13336512,-0.07769716,-0.08728758,0.06846181,0.025982404,0.25191104,0.21667592,0.20408277,0.059351794,-0.0056507336,-0.121481694,-0.0065357084,0.06497894,-0.020559916,-0.13891028,-0.07788999,-0.04812593,0.057547353,-0.044875655,-0.0931482,-0.07748742,0.019724248,0.013173779,-0.0001492021,-0.0117839975,0.11784257,angry
-568.051,0.64710075,-0.6787639,-0.002559796,-0.4940641,-0.38121882,0.077201664,-0.39044094,-0.07359696,-0.1300179,-0.13525487,-0.05029663,-0.19114237,-0.05426136,-0.100485876,-0.07236186,-0.013569523,0.1503641,0.041543324,0.21628366,0.19948864,0.111685,0.016624747,-0.03304892,-0.10601999,-0.014546112,0.03531074,0.028003935,-0.08822498,-0.063568115,-0.050029743,0.047654964,-0.01649413,-0.014190265,-0.03096189,0.04588301,0.020482222,0.0038092334,0.007483078,0.09185574,angry
-647.5826,0.7419271,-0.88081074,0.06223559,-0.56597054,-0.37154454,0.041049194,-0.39632684,-0.016271368,-0.12942776,-0.13433464,-0.021770118,-0.17849676,0.06131428,-0.03217898,0.0044674585,0.05297998,0.16650884,0.04627051,0.2442235,0.16885392,0.09600589,0.016808128,-0.051397525,-0.13492824,0.018923068,0.034632705,0.027481318,-0.058726497,-0.055935472,-0.021857655,0.038858835,0.009223431,0.00033799876,-0.039157424,0.03353141,0.02421751,0.006960043,-0.011201776,0.07060687,angry
-621.05853,0.7289572,-0.69295955,0.06928007,-0.42733198,-0.3953793,-0.07017615,-0.36620364,-0.07320839,-0.12568475,-0.1261107,-0.029842287,-0.21979265,-0.02585657,-0.13520567,-0.053284448,-0.021809211,0.11778616,0.03986197,0.14987019,0.14561075,0.0990902,0.023925284,-0.008566139,-0.12420303,-0.056878936,0.018084092,0.024767894,-0.023930024,-0.06292301,-0.039009616,0.04017374,-0.0015673292,-0.00033405377,-0.025531298,0.014917684,0.02215712,-0.0006955272,-0.030460253,0.049174104,angry
-636.61536,0.63120395,-0.6664384,0.043374613,-0.55196095,-0.40817547,-0.08910353,-0.49618444,-0.0974231,-0.18885978,-0.19005482,-0.023976054,-0.21382251,-6.0953498e-05,-0.05071717,-0.018436197,0.04116001,0.12581903,-0.010673084,0.07693071,0.06101354,0.036329288,0.0046267654,-0.020862052,-0.075946756,-0.021073816,0.029733177,0.024336861,-0.02274638,-0.041960232,-0.032318674,0.03520636,-0.00971981,0.027283873,-0.018155336,0.046634953,-0.012363037,0.01196315,-0.026503244,0.030068208,angry
-778.01666,0.8287865,-0.4503613,0.018101154,-0.33840337,-0.2874076,-0.11572251,-0.3728822,-0.050510775,-0.16088521,-0.15948264,-0.1420797,-0.14663269,-0.064599924,-0.1276412,-0.084683,-0.05650318,0.16526571,0.13842808,0.38566846,0.37039196,0.25825125,0.104454234,0.007958953,-0.12873244,0.020201042,0.0038146465,-0.018602133,-0.086324215,-0.09247353,-0.0837338,0.026623646,-0.04150179,-0.026550276,-0.07119631,0.028813016,-0.0079590455,0.018430151,0.0077871564,0.059565455,fearful
-773.04364,0.80241233,-0.40465394,0.041105937,-0.26639676,-0.25754946,-0.09768731,-0.33217785,-0.07868228,-0.15056618,-0.14463454,-0.18672298,-0.15769283,-0.06551971,-0.1573856,-0.035524562,-0.038678996,0.17140758,0.1372842,0.3108662,0.24666658,0.21197985,0.09115058,-0.026653368,-0.13765985,0.0013709047,-0.007870021,0.024149846,-0.08266575,-0.093511544,-0.024357915,0.081906684,0.0052152416,-0.03740664,-0.047826372,0.03823429,0.0045032557,0.015102258,0.0153353885,0.06973582,fearful
-795.92084,0.6178517,-0.34006903,0.044434547,-0.2324492,-0.36650458,-0.1689949,-0.35716644,-0.107301146,-0.14848153,-0.17011431,-0.13877738,-0.19421968,-0.04915843,-0.16340472,-0.03921234,0.015283573,0.15637486,0.15653595,0.33403707,0.29942894,0.22146925,0.116672434,0.018915832,-0.12500975,0.006751244,0.03699671,0.011638736,-0.09400364,-0.10425626,-0.014844844,0.10573551,0.00087032845,-0.05185099,-0.07825264,0.052496616,-0.0042925603,0.015450207,0.035802435,0.10307289,fearful
-789.6345,0.7885246,-0.4135077,-0.019782519,-0.22082452,-0.37230977,-0.24597116,-0.37419873,-0.08599291,-0.1866606,-0.18007097,-0.13895029,-0.18377891,-0.035891227,-0.11527872,-0.010992414,0.04356489,0.18055001,0.14448991,0.33783916,0.25202918,0.21623565,0.13390753,-0.026782166,-0.14868504,-0.045941435,-0.022834804,-0.03379239,-0.10977159,-0.14744884,-0.065167286,0.060355242,-0.015330526,-0.072813675,-0.06347404,0.042982783,-0.0049451697,0.010278176,0.0028391422,0.0928921,fearful
-724.9087,0.6137821,-0.40587777,0.01592682,-0.18033433,-0.33751073,-0.0034147121,-0.2202618,-0.053552307,-0.08742542,-0.15770976,-0.047190696,-0.17220062,-0.031229176,-0.056732077,0.037678342,0.11714473,0.19501047,0.17357324,0.1476461,0.12312178,0.048666015,0.013143365,0.0029694038,-0.09797808,-0.022056732,-0.00981802,-0.0062738536,-0.058697954,-0.01491712,-0.01842189,0.07716621,-0.0033454937,0.033174932,-0.0008945191,0.052735098,0.0151391905,0.012607261,-0.0008018979,0.036435895,fearful
-736.09424,0.5150443,-0.43957207,-0.03481899,-0.22620597,-0.31968018,-0.08516216,-0.2384537,-0.07470916,-0.08824568,-0.14447008,-0.04916849,-0.1702013,-0.01875083,-0.021660112,0.051383886,0.1043225,0.22441307,0.14929746,0.12709153,0.104351446,0.039929185,0.0032533957,-0.0072359885,-0.083035074,-0.017835654,-0.0037451286,0.003961122,-0.050936837,-0.02608338,0.0088048065,0.06372245,0.018575082,0.024937253,-0.02457061,0.022909714,-0.017069304,-0.0010506373,-0.0153949,0.048268564,fearful
-699.9643,0.5297385,-0.686984,0.061323766,-0.31741717,-0.33591923,-0.07362362,-0.36128867,-0.022730382,-0.12003249,-0.13104956,-0.005665504,-0.16092636,-0.02656616,-0.053675763,-0.005891588,-0.0066130185,0.17262957,0.06173438,0.23880327,0.19656363,0.11812742,0.039285023,-0.033863273,-0.10921667,-0.020501332,0.02265393,-0.00012246965,-0.0678967,-0.05126388,-0.013898876,0.04537094,-0.0287114,-0.023368705,-0.039760087,-0.008554519,-0.0065802746,-0.013684163,0.013644305,0.04957127,fearful
-759.20404,0.63367265,-0.28850117,-0.0077168075,-0.18101458,-0.28782833,-0.07415354,-0.23813684,-0.0824585,-0.1352005,-0.16291381,-0.08260644,-0.1705457,-0.058284212,-0.13326107,-0.016239453,0.005147522,0.14654037,0.1106944,0.14261368,0.14562885,0.07457937,0.04370508,0.046009775,-0.056411974,-0.039559383,-0.017999496,0.001941122,-0.047013145,-0.012264182,-0.034216102,0.004368879,-0.048321426,-0.0010425581,-0.014743478,0.023879798,-0.0076089036,0.032885578,0.021263702,0.020570027,fearful
-794.2049,1.7113222,-0.3849193,0.35887942,-0.034460478,-0.23805523,-0.02019794,-0.13644294,-0.3293859,0.03958946,-0.15303975,-0.05212334,-0.10184404,-0.14211953,0.026893167,-0.087391354,-0.12627429,-0.062139396,-0.10961195,-0.10209926,-0.19263043,-0.022212889,-0.14508156,-0.042270847,-0.076767154,-0.060791213,-0.11245111,-0.015259241,-0.10608472,-0.05128498,-0.096423276,-0.04942052,-0.038451854,-0.007151229,0.064424224,0.123534136,0.13479985,0.23597084,0.26955962,0.36326426,neutral
-746.14734,1.451088,-0.39275232,0.21046662,0.018111428,-0.23411557,-0.04725322,-0.09691477,-0.2756793,-0.020955838,-0.14721769,-0.045230057,-0.097155824,-0.117725305,0.022382898,-0.05293479,-0.14137205,-0.07306004,-0.107326455,-0.08867029,-0.14786217,-0.0044037853,-0.15916446,-0.049363025,-0.080076866,-0.067401096,-0.10200073,0.018376097,-0.10402409,-0.04292587,-0.10244725,-0.07239777,-0.012657472,-0.024598192,0.07684245,0.098841526,0.101974726,0.21166848,0.21561049,0.31178242,neutral
-766.95557,1.3985109,-0.33020595,0.36495817,-0.039445434,-0.23007038,-0.1069926,-0.1314757,-0.3140933,-0.015069814,-0.21706186,-0.035747003,-0.11682904,-0.17368713,0.04241308,-0.119787514,-0.10880574,-0.050066695,-0.1326349,-0.07788231,-0.18407837,-0.027622448,-0.15186678,-0.07572756,-0.09656026,-0.06752191,-0.15240212,-0.025924489,-0.103635766,-0.08746448,-0.07889917,-0.05846929,-0.038274765,-0.033504076,0.014114822,0.07994595,0.11405381,0.25100005,0.2720391,0.3740231,neutral
-735.51575,1.2703981,-0.31331563,0.33520687,0.007039,-0.2551017,-0.10941209,-0.1647928,-0.3740834,-0.0067807175,-0.22829127,-0.054601457,-0.13285413,-0.16118386,0.0047243633,-0.13562648,-0.14163879,-0.060522046,-0.15319495,-0.12262341,-0.16365811,-0.024157776,-0.18723908,-0.07178128,-0.09961849,-0.08201297,-0.15488517,-0.038474955,-0.0930464,-0.09529276,-0.06703009,-0.061529864,-0.014110477,-0.039806087,0.046804592,0.088965565,0.10347428,0.2262625,0.2684482,0.37713066,neutral
-789.7753,1.6455224,-0.08661325,0.39623103,-0.061369367,-0.07932118,0.0078667365,-0.021097746,-0.26553866,-0.006827283,-0.06509496,0.01043214,-0.115318224,-0.1379286,0.021517143,-0.06291104,-0.064758584,-0.020687846,-0.067212574,-0.059900954,-0.160833,-0.0199366,-0.12824894,-0.060358346,-0.04208781,-0.049149208,-0.066537604,-0.032843392,-0.060929876,0.029560113,0.08343243,0.13341774,0.092810854,-0.025150042,-0.09884865,-0.048020132,-0.012514176,0.18428943,0.3049894,0.31662402,calm
-779.23395,1.526296,-0.05699398,0.39315835,-0.084099635,-0.15418242,0.031171132,-0.06189963,-0.30994764,0.01723636,-0.07262767,-0.036620233,-0.10235498,-0.13844137,0.008236033,-0.080010384,-0.1211004,-0.019691361,-0.0938558,-0.093808234,-0.15798344,-0.028174417,-0.151265,-0.053963266,-0.058708824,-0.05655544,-0.08139951,-0.0051069353,-0.06474455,0.016581077,0.10500878,0.14108923,0.12536158,0.023277966,-0.034610946,-0.024579063,0.0018776364,0.19306462,0.28629702,0.33836684,calm
-780.8043,1.4300028,-0.12351959,0.36788967,-0.050723862,-0.20124918,-0.07069287,-0.11516011,-0.28098106,-0.03240039,-0.17142405,-0.047186017,-0.1721269,-0.16150048,-0.0110031655,-0.1443131,-0.16693887,-0.08330628,-0.104130074,-0.122034185,-0.1542995,-0.10172979,-0.22434223,-0.057913043,-0.08644565,-0.113696724,-0.15974917,-0.047474574,-0.08519911,-0.0133416,0.070355944,0.082311645,0.07603234,-0.017692577,-0.0582295,-0.02751198,-0.008485395,0.19315459,0.25694644,0.29324478,calm
-770.48254,1.2966281,-0.0684979,0.39190918,-0.04581434,-0.16446424,-0.08011628,-0.06990703,-0.2517739,-0.0325153,-0.1793063,-0.013326143,-0.18288705,-0.15105326,-0.0012726344,-0.11758718,-0.11020613,-0.025987605,-0.13927077,-0.0969397,-0.19631532,-0.07342183,-0.19326662,-0.06319647,-0.07507058,-0.09559175,-0.10932665,-0.035693966,-0.078472406,-0.024183735,0.09436281,0.10675058,0.08690902,0.018868623,-0.05436462,-0.04360363,-0.06210777,0.12827484,0.20115378,0.2820396,calm
-795.51764,1.5975455,-0.07862008,0.36524382,-0.033667102,-0.11177625,0.014685068,-0.06312758,-0.25832793,-0.016147183,-0.1237353,-0.015464575,-0.13280608,-0.11680036,0.014148033,-0.10328735,-0.15279432,-0.033405848,-0.0757999,-0.100041725,-0.17015927,-0.047100157,-0.17500149,-0.06441594,-0.054532208,-0.07137163,-0.08125468,-0.018190324,-0.02765872,0.0051649567,0.05430783,0.105027124,0.06359565,-0.004673363,-0.047232732,-0.018861448,0.002578678,0.16501045,0.2568785,0.31326312,calm
-796.6548,1.5059239,-0.05141951,0.3665173,-0.05626749,-0.12031766,-0.023807487,-0.09544129,-0.22219218,-0.055319935,-0.1369427,-0.0050426763,-0.15775636,-0.13825555,-0.016798882,-0.08870884,-0.1554574,-0.10766823,-0.059842937,-0.12525696,-0.14488176,-0.05512507,-0.20071657,-0.028098892,-0.08091768,-0.07798371,-0.10114784,-0.03675646,-0.07472556,0.009449898,0.03681901,0.09462186,0.040790234,-0.020728737,-0.072969966,-0.0073973015,0.011712961,0.22534455,0.32868466,0.37169242,calm
-782.7722,1.7653868,-0.23274346,0.43093544,0.011803713,-0.15655236,-0.08578835,-0.16775346,-0.26022065,0.045527607,-0.15511627,0.019185882,-0.13892214,-0.16638902,0.0005074433,-0.08246269,-0.15603383,-0.10354715,-0.094116546,-0.14328507,-0.22629017,-0.023931528,-0.17979723,-0.07248655,-0.083951704,-0.12338267,-0.15201473,-0.063127786,-0.09169753,-0.011573594,0.051799733,0.13201042,0.10733476,0.0198123,-0.043520447,-0.0052610873,0.055513233,0.26186508,0.35313967,0.35114866,calm
-783.08386,1.5513223,0.0118944915,0.43774378,0.047681898,-0.05140642,-0.041582037,-0.11487942,-0.19884881,0.048109554,-0.09935338,0.030981848,-0.1438217,-0.050838966,-0.018210683,-0.105360545,-0.08710578,-0.09245937,-0.09499123,-0.12440494,-0.14858496,-0.07370353,-0.1697014,-0.043734755,-0.08204088,-0.06022483,-0.15317447,-0.034290627,-0.08698423,-0.0068920064,0.04631003,0.10311352,0.097890764,0.023097977,-0.03069053,-0.03638295,0.010833986,0.22927551,0.31537032,0.37781787,calm
-686.3611,1.2942799,-0.5809333,0.30368617,0.023873977,-0.32624635,-0.03809548,-0.07308176,-0.31375107,-0.0023904939,-0.11480253,-0.05865366,-0.11392449,-0.11617925,-0.06790509,-0.060464803,-0.13034487,-0.120010965,-0.0834587,-0.09243159,-0.1545205,-0.012039858,-0.13137455,-0.07292521,-0.06741033,-0.080439225,-0.09134794,-0.048654284,-0.045870136,0.02079089,0.051437177,0.16132331,0.05405521,-0.029409617,-0.066517055,-0.04954043,0.0153666325,0.17926286,0.277882,0.28313968,happy
-687.62775,1.3921338,-0.5370081,0.3306615,0.06134514,-0.26161665,-0.03649931,-0.082679324,-0.31217343,0.019327104,-0.094402574,-0.046793576,-0.08200194,-0.16425452,-0.014174952,-0.068963565,-0.121907495,-0.07703366,-0.055044536,-0.09186573,-0.15709126,-0.0030243602,-0.1333788,-0.052707512,-0.02991367,-0.06866831,-0.09423086,-0.077592984,-0.042034276,0.0075387796,0.055183426,0.13195837,0.06908169,-0.019507548,-0.07202957,-0.052124888,0.039277304,0.21294709,0.30973235,0.3115247,happy
-749.23914,1.526176,-0.5915158,0.307927,0.0631708,-0.30120897,-0.21261269,-0.11264275,-0.4072963,-0.016606465,-0.12785928,-0.13134193,-0.0872524,-0.20003845,-0.09003584,-0.055030167,-0.19817822,-0.10152299,-0.07344873,-0.15632796,-0.15275966,-0.09123346,-0.084015064,-0.13115004,-0.10185646,-0.06504799,-0.15494928,-0.038022943,-0.059946764,0.020486083,0.039514303,0.16447686,0.08315873,-0.004217309,-0.05883345,-0.071189344,-0.012821317,0.15652935,0.28937414,0.33746785,happy
-716.0391,1.2976594,-0.5574121,0.32353383,0.08121037,-0.31658766,-0.14619473,-0.04667179,-0.32914454,-0.060489595,-0.1333175,-0.09527251,-0.07710516,-0.12964718,-0.066415206,-0.06118072,-0.14154765,-0.08727344,-0.0818386,-0.10526585,-0.17190154,-0.03277579,-0.11818798,-0.08504163,-0.048003,-0.06355319,-0.124902554,-0.040744178,-0.039549407,0.0541883,0.05696833,0.12651588,0.05210842,-0.054189116,-0.106218666,-0.08258023,-0.0015349244,0.15279756,0.2276794,0.2880839,happy
-694.4285,1.4312246,-0.6405105,0.32506573,0.08030796,-0.29791698,-0.0885411,-0.046028182,-0.3541961,0.027948432,-0.04532254,-0.08786272,-0.050310243,-0.13202539,-0.06902266,-0.029354418,-0.120787345,-0.11045701,-0.07541159,-0.057039183,-0.11021939,-0.009325742,-0.07259611,-0.090658806,-0.035527293,-0.056008115,-0.10479276,-0.05132909,-0.0759013,0.040126164,0.031091642,0.11677679,0.056718692,-0.027566168,-0.066199325,-0.021769775,0.044730246,0.2054942,0.3322071,0.32019454,happy
-697.84546,1.235763,-0.61015654,0.33286113,0.08885688,-0.2984455,-0.06804414,-0.08177484,-0.3445288,0.027919263,-0.086833835,-0.09584548,-0.083388165,-0.13769618,-0.033505842,-0.028859597,-0.13664652,-0.10336025,-0.06175533,-0.0814901,-0.13041586,-0.010226321,-0.08371569,-0.09067896,-0.050527237,-0.043206483,-0.096600056,-0.052607,-0.042318523,0.028609842,0.046174347,0.14202124,0.07565008,-0.019406643,-0.063547954,-0.06315388,-0.00055462297,0.16090542,0.24064134,0.2723333,happy
-702.7417,1.2615576,-0.6141513,0.3115834,0.074527375,-0.3530674,-0.17848493,-0.109530486,-0.40687865,-0.015528464,-0.13622767,-0.14134537,-0.050619524,-0.1858901,-0.087943025,-0.04459169,-0.16525134,-0.11774763,-0.05987648,-0.09222733,-0.16075568,-0.077740364,-0.09280856,-0.13546208,-0.091733776,-0.05306125,-0.14721657,-0.04400067,-0.067666,0.002617453,0.0046770764,0.109555736,0.06841519,-0.027308624,-0.10177782,-0.074113324,-0.015156803,0.17761141,0.29631895,0.316667,happy
-685.80347,1.0921142,-0.6240254,0.3114833,0.07475564,-0.30440545,-0.10831705,-0.12136735,-0.3619463,-0.013283812,-0.14658798,-0.10505657,-0.068317674,-0.13846005,-0.036037482,-0.059471864,-0.1387056,-0.11143257,-0.07201021,-0.09087823,-0.15493749,-0.032493014,-0.085583396,-0.088156655,-0.070591025,-0.051908955,-0.10917549,-0.019668225,-0.031111374,0.030291794,0.034529854,0.104295425,0.022858506,-0.07694714,-0.07960187,-0.040495656,0.049796533,0.22269192,0.27658272,0.28031307,happy
-814.04,1.3885257,-0.24831505,0.28510064,0.10537609,-0.17868844,-0.05627741,-0.09345877,-0.253965,0.03275765,-0.09541895,-0.064606905,-0.110751376,-0.12906638,-0.0572715,-0.013690737,-0.08598878,-0.0904163,-0.07309404,-0.04059195,-0.17992787,0.0038598625,-0.1120623,-0.06377912,-0.043830115,-0.051591836,-0.08314696,-0.01379713,-0.11052034,-0.021916768,-0.05414585,0.034686565,0.050325003,0.0449628,0.0087410975,0.029092804,-0.014353846,0.09944927,0.16881068,0.28746164,sad
-774.3347,1.3583528,-0.18531898,0.30409452,0.042615063,-0.15719905,-0.07651008,-0.0685591,-0.37523603,0.023793781,-0.078230485,-0.09906518,-0.062785715,-0.18499874,-0.026269676,-0.031396575,-0.18698572,-0.05319547,-0.09801713,-0.038394775,-0.16015564,-0.07942571,-0.10734637,-0.0800371,-0.060189012,-0.04187374,-0.11366483,-0.018528663,-0.06778039,-0.014956811,-0.05144388,0.071604535,0.04948198,0.05256608,0.0109588755,0.021947294,0.004448236,0.14366835,0.2817138,0.36198667,sad
-747.565,1.2862275,-0.3098309,0.3285829,0.022011427,-0.2800541,-0.14792481,-0.114358164,-0.35907498,-0.03773331,-0.12690596,-0.117594585,-0.07852891,-0.17184882,-0.028693158,-0.08056605,-0.14567672,-0.051210485,-0.12799177,-0.058512893,-0.23947053,-0.04520395,-0.14381889,-0.10684444,-0.07595588,-0.041299935,-0.17258833,-0.026889361,-0.14937979,-0.0900883,-0.04669902,0.009947542,0.087449476,0.043794867,0.015584179,0.020552231,-0.015235316,0.15562975,0.3100084,0.37040672,sad
-742.28357,1.1501899,-0.21297048,0.364376,0.055830315,-0.24322891,-0.09574708,-0.11323874,-0.3698287,0.037126523,-0.15799685,-0.10645118,-0.11330173,-0.21029122,-0.026184632,-0.045496102,-0.1316001,-0.060860734,-0.10199429,-0.07147893,-0.18993446,-0.10056066,-0.11290122,-0.11717131,-0.07858419,-0.04246896,-0.16806826,-0.0105664125,-0.099957965,-0.0810829,-0.020183984,0.03566216,0.069305085,0.04751616,0.025487961,0.021089673,0.00028711345,0.14221527,0.25395915,0.40014878,sad
-721.40796,1.2816952,-0.29315743,0.2637242,0.08823034,-0.21789572,-0.057268545,-0.06256959,-0.3724086,-0.010408282,-0.07437215,-0.07535913,-0.1094861,-0.14706437,-0.0353508,-0.030645091,-0.10766791,-0.06407224,-0.10069341,-0.0542185,-0.14139643,-0.043183353,-0.078161135,-0.10988756,-0.059287935,-0.02852823,-0.11992221,-0.036838368,-0.06333047,0.021534475,-0.052171793,0.06879245,0.05993608,0.075482965,0.0342314,0.045714725,0.032177124,0.13249713,0.25557452,0.2749218,sad
-692.7509,1.413864,-0.3383064,0.25861305,0.21975484,-0.22415636,-0.075250946,0.010211155,-0.38247633,0.02851124,-0.030217674,-0.093409546,-0.07039836,-0.14043735,-0.017697435,-0.036045946,-0.1158374,-0.032142624,-0.13110107,-0.025602996,-0.15969172,-0.027036974,-0.04950681,-0.123042874,-0.057096794,0.007303476,-0.105113514,-0.0068475255,-0.06169091,0.03020107,-0.0440678,0.07948116,0.07281908,0.0037906899,-0.03097946,-0.0013886215,0.021201044,0.15130617,0.28980118,0.31660086,sad
-677.35284,1.2068846,-0.32539132,0.20273101,0.09837104,-0.21174446,-0.1346289,-0.16506061,-0.35171217,-0.01351766,-0.13242845,-0.078988105,-0.05099583,-0.16562426,-0.07913541,-0.074076466,-0.07099631,-0.06545039,-0.12835346,-0.056000136,-0.147367,-0.014578579,-0.11633559,-0.13436666,-0.0667651,-0.058133706,-0.09135646,-0.0046140547,-0.07599113,0.004984282,-0.07948592,0.012961498,0.0029276537,0.035484888,0.009300342,-0.0014853044,-0.008454065,0.038557753,0.18850958,0.27793014,sad
-766.9148,1.3708723,-0.30586794,0.3250953,0.0834715,-0.24171305,-0.15788883,-0.1738271,-0.38492912,0.03792327,-0.17755058,-0.08131099,-0.11034095,-0.21486135,-0.059531376,-0.054621033,-0.12690975,-0.060967624,-0.10355565,-0.10879461,-0.18990052,-0.03246296,-0.09393781,-0.12140431,-0.061776873,-0.0060177236,-0.13494056,-0.0074442094,-0.119332105,0.011585653,-0.04103961,0.014030496,0.056598447,0.029500911,0.009875538,0.010276655,-0.03276955,0.07441368,0.21132396,0.2998509,sad
-713.85046,1.2338579,-0.41951224,0.29353082,0.07460662,-0.3013907,0.018198302,-0.052519757,-0.34108925,0.045258936,-0.13402314,-0.11432376,-0.10779202,-0.13608955,-0.028742746,-0.02764703,-0.10516809,-0.083057806,-0.089909755,-0.0627225,-0.16103221,-0.01742825,-0.08716629,-0.09088018,-0.034997597,-0.039831806,-0.104292706,-0.049711224,-0.094507,-0.03341415,-0.023118861,0.042585567,0.04172712,0.005411463,-0.009272736,0.0095030535,0.022566603,0.19838811,0.2544011,0.3235542,angry
-632.92834,0.9728639,-0.4000785,0.17284033,0.1292844,-0.32312948,-0.055630673,0.053896293,-0.3134875,-0.03652033,-0.13090189,-0.059311643,-0.032123573,-0.12310728,-0.0295835,-0.054718547,-0.13135149,-0.05505447,-0.09971042,-0.034222297,-0.15867062,-0.0219927,-0.06316942,-0.077663966,-0.061900184,-0.029778834,-0.0921506,-0.04124259,-0.09089234,0.0067358403,-0.010139602,0.060915917,0.08307503,0.059204854,-0.0072053904,0.03498204,0.018691404,0.1044234,0.17198098,0.2215148,angry
